BW    288 #MHz
FRES  1 #MHz
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 5000
NORM_FRB 5000
TOBS 96.65 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 2268   691.4  35    606.4  0.595    11.7    3.0 
FRB 2269   141.1  35     56.1  0.007   537.0    0.0 
FRB 2270   733.4  35    648.4  0.628    11.6    2.0 
FRB 2271  1078.3  35    993.3  0.595    43.8    2.0 
FRB 2272   203.5  35    118.5  0.063    35.2    4.0 
FRB 2273   470.2  35    385.2  0.483    25.1    1.0 
FRB 2274   481.0  35    396.0  0.267    12.7    4.0 
FRB 2275   206.3  35    121.3  0.137    11.3    2.0 
FRB 2276   754.9  35    669.9  0.735    19.6    3.0 
FRB 2277   565.8  35    480.8  0.609    15.0    4.0 
FRB 2278   904.3  35    819.3  0.926    14.0    2.0 
FRB 2279   441.6  35    356.6  0.618    10.9    4.0 
FRB 2280   782.7  35    697.7  0.801    10.4    3.0 
FRB 2281   294.0  35    209.0  0.219    11.1    2.0 
FRB 2282   668.6  35    583.6  0.376    18.8    1.0 
FRB 2283   207.9  35    122.9  0.117   1132.9    3.0 
FRB 2284  1262.8  35   1177.8  1.407    17.4    3.0 
FRB 2285   365.2  35    280.2  0.086    33.1    3.0 
FRB 2286   768.2  35    683.2  0.758    11.2    4.0 
FRB 2287   572.6  35    487.6  0.382    19.3    2.0 
FRB 2288  1122.3  35   1037.3  1.002    13.7    1.0 
FRB 2289   151.9  35     66.9  0.016    44.8    2.0 
FRB 2290   376.4  35    291.4  0.208    11.1    3.0 
FRB 2291   341.3  35    256.3  0.337    15.1    1.0 
FRB 2292   462.2  35    377.2  0.461    26.1    2.0 
FRB 2293   513.3  35    428.3  0.683    12.7    5.0 
FRB 2294   588.1  35    503.1  0.487    26.7    4.0 
FRB 2295   260.7  35    175.7  0.062    64.8    5.0 
FRB 2296   436.1  35    351.1  0.132    17.1    2.0 
FRB 2297   438.6  35    353.6  0.149    18.5    3.0 
FRB 2298   391.4  35    306.4  0.348    14.1    2.0 
FRB 2299   841.3  35    756.3  0.036    56.4    1.0 
FRB 2300  1168.5  35   1083.5  0.925    28.9    3.0 
FRB 2301   743.8  35    658.8  0.407    10.5    4.0 
FRB 2302   416.7  35    331.7  0.083    13.4    3.0 
FRB 2303   569.7  35    484.7  0.571    11.3    1.0 
FRB 2304   782.1  35    697.1  0.925    19.2    1.0 
FRB 2305   719.6  35    634.6  0.715    13.0    4.0 
FRB 2306  1178.3  35   1093.3  0.640    16.1    3.0 
FRB 2307   599.8  35    514.8  0.602    17.4    2.0 
FRB 2308   452.9  35    367.9  0.458    14.7    2.0 
FRB 2309   192.6  35    107.6  0.150    65.0    1.0 
FRB 2310   540.2  35    455.2  0.423    12.7    2.0 
FRB 2311   665.4  35    580.4  0.580    11.7    4.0 
FRB 2312   609.9  35    524.9  0.668    33.1    1.0 
FRB 2313   489.2  35    404.2  0.293    49.0    2.0 
FRB 2314  1497.2  35   1412.2  1.420    10.1    4.0 
FRB 2315  1764.5  35   1679.5  0.677    11.1    3.0 
FRB 2316   922.1  35    837.1  1.018    16.3    2.0 
FRB 2317   651.8  35    566.8  0.664    20.2    2.0 
FRB 2318  1175.4  35   1090.4  1.625    12.4    1.0 
FRB 2319   459.6  35    374.6  0.327   111.1    2.0 
FRB 2320   359.4  35    274.4  0.108    15.6    2.0 
FRB 2321   403.4  35    318.4  0.263    17.2    4.0 
FRB 2322   404.8  35    319.8  0.068   198.3    2.0 
FRB 2323  1469.4  35   1384.4  1.335    17.3    4.0 
FRB 2324   525.6  35    440.6  0.618    14.0    2.0 
FRB 2325  1000.5  35    915.5  1.164    11.1    1.0 
FRB 2326   531.7  35    446.7  0.296    19.9    4.0 
FRB 2327   270.9  35    185.9  0.210    26.8    2.0 
FRB 2328  1155.9  35   1070.9  0.994    10.4    2.0 
FRB 2329   472.8  35    387.8  0.162    40.8    3.0 
FRB 2330   184.8  35     99.8  0.031    10.9    3.0 
FRB 2331   705.8  35    620.8  0.594    11.6    2.0 
FRB 2332   807.3  35    722.3  1.033    12.6    1.0 
FRB 2333   426.0  35    341.0  0.320    12.9    4.0 
FRB 2334   218.6  35    133.6  0.079    11.1    3.0 
FRB 2335   729.2  35    644.2  0.708    11.1    2.0 
FRB 2336   281.8  35    196.8  0.037    17.6    1.0 
FRB 2337   304.4  35    219.4  0.222    73.8    1.0 
FRB 2338   503.7  35    418.7  0.376    11.5    1.0 
FRB 2339  1390.6  35   1305.6  1.620     9.8    0.0 
FRB 2340   613.3  35    528.3  0.288    11.0    4.0 
FRB 2341  1103.4  35   1018.4  0.265    14.9    1.0 
FRB 2342   507.7  35    422.7  0.271     9.8    3.0 
FRB 2343  1125.5  35   1040.5  1.013    21.1    2.0 
FRB 2344   180.8  35     95.8  0.126    41.2    4.0 
FRB 2345   337.3  35    252.3  0.278    35.1    4.0 
FRB 2346   256.8  35    171.8  0.085    13.5    3.0 
FRB 2347  1238.7  35   1153.7  1.249    17.7    2.0 
FRB 2348   587.3  35    502.3  0.448    12.1    1.0 
FRB 2349   406.5  35    321.5  0.263   182.3    3.0 
FRB 2350   616.9  35    531.9  0.143    13.4    2.0 
FRB 2351   498.8  35    413.8  0.476    10.1    2.0 
FRB 2352   374.4  35    289.4  0.207    12.6    0.0 
FRB 2353  1229.0  35   1144.0  1.335    22.4    3.0 
FRB 2354   271.6  35    186.6  0.201    17.3    1.0 
FRB 2355  1000.6  35    915.6  1.176    15.5    2.0 
FRB 2356  1417.6  35   1332.6  0.819    29.7    1.0 
FRB 2357   621.3  35    536.3  0.263     9.5    1.0 
FRB 2358   359.7  35    274.7  0.345    10.6    2.0 
FRB 2359   520.4  35    435.4  0.035    19.3    2.0 
FRB 2360   796.8  35    711.8  1.092    14.7    1.0 
FRB 2361   533.9  35    448.9  0.414    10.1    2.0 
FRB 2362   442.5  35    357.5  0.067    10.6    2.0 
FRB 2363   342.3  35    257.3  0.385    23.2    0.0 
FRB 2364   705.9  35    620.9  0.572    19.2    4.0 
FRB 2365   123.0  35     38.0  0.015    25.4    3.0 
FRB 2366   467.0  35    382.0  0.418    97.1    3.0 
FRB 2367   804.6  35    719.6  1.052    10.7    0.0 
FRB 2368   602.1  35    517.1  0.037    59.3    4.0 
FRB 2369   258.4  35    173.4  0.251    12.3    4.0 
FRB 2370  1014.2  35    929.2  0.657    10.3    2.0 
FRB 2371   550.7  35    465.7  0.145    23.7    3.0 
FRB 2372   576.5  35    491.5  0.685    11.2    2.0 
FRB 2373   286.4  35    201.4  0.331    35.5    3.0 
FRB 2374   845.2  35    760.2  0.848    12.8    2.0 
FRB 2375   982.5  35    897.5  1.103    17.4    3.0 
FRB 2376   201.2  35    116.2  0.193    15.5    3.0 
FRB 2377   806.2  35    721.2  1.009    39.8    0.0 
FRB 2378   452.8  35    367.8  0.256    10.7    3.0 
FRB 2379  2208.3  35   2123.3  1.655    14.4    0.0 
FRB 2380   612.2  35    527.2  0.621    29.5    0.0 
FRB 2381   681.2  35    596.2  0.640    22.3    2.0 
FRB 2382   525.0  35    440.0  0.521    43.6    3.0 
FRB 2383   281.6  35    196.6  0.177    20.1    3.0 
FRB 2384   715.2  35    630.2  0.560    11.4    2.0 
FRB 2385   441.4  35    356.4  0.427    43.1    2.0 
FRB 2386   942.7  35    857.7  0.134    98.8    4.0 
FRB 2387  1095.7  35   1010.7  0.582     9.6    2.0 
FRB 2388   408.3  35    323.3  0.270    13.0    2.0 
FRB 2389   987.8  35    902.8  0.213    49.7    2.0 
FRB 2390   755.1  35    670.1  0.853    13.3    3.0 
FRB 2391   290.8  35    205.8  0.083    46.3    3.0 
FRB 2392  1290.4  35   1205.4  1.613    10.5    3.0 
FRB 2393  1372.8  35   1287.8  1.043    29.8    3.0 
FRB 2394  1062.5  35    977.5  0.894    18.8    4.0 
FRB 2395   637.5  35    552.5  0.158    25.3    3.0 
FRB 2396   985.5  35    900.5  0.079    16.7    3.0 
FRB 2397   678.6  35    593.6  0.087    55.8    3.0 
FRB 2398   468.7  35    383.7  0.064    21.2    0.0 
FRB 2399   260.1  35    175.1  0.240    17.3    4.0 
FRB 2400   552.8  35    467.8  0.555    39.8    2.0 
FRB 2401   841.7  35    756.7  0.579     9.6    2.0 
FRB 2402   366.1  35    281.1  0.358    15.3    1.0 
FRB 2403   281.8  35    196.8  0.119    14.4    1.0 
FRB 2404   261.3  35    176.3  0.009    11.1    3.0 
FRB 2405   710.4  35    625.4  0.795     9.6    2.0 
FRB 2406   772.1  35    687.1  0.787     9.8    3.0 
FRB 2407   264.9  35    179.9  0.201    23.3    3.0 
FRB 2408   260.9  35    175.9  0.253    21.9    3.0 
FRB 2409   283.8  35    198.8  0.048    19.5    1.0 
FRB 2410   327.0  35    242.0  0.288    13.1    1.0 
FRB 2411   511.1  35    426.1  0.230    28.9    3.0 
FRB 2412   420.6  35    335.6  0.026    10.9    2.0 
FRB 2413   858.0  35    773.0  1.066    24.1    4.0 
FRB 2414   458.2  35    373.2  0.276    30.2    2.0 
FRB 2415   366.8  35    281.8  0.411    13.1    3.0 
FRB 2416   857.2  35    772.2  0.353    11.8    2.0 
FRB 2417  1013.2  35    928.2  1.025    12.3    5.0 
FRB 2418   407.1  35    322.1  0.052    25.5    3.0 
FRB 2419   961.2  35    876.2  1.010    11.7    2.0 
FRB 2420  1389.6  35   1304.6  0.022    48.4    2.0 
FRB 2421   306.4  35    221.4  0.343    22.3    4.0 
FRB 2422  1008.3  35    923.3  1.003    17.4    3.0 
FRB 2423  1095.3  35   1010.3  1.437    13.3    2.0 
FRB 2424   882.5  35    797.5  0.792    26.0    3.0 
FRB 2425   488.8  35    403.8  0.201    23.0    2.0 
FRB 2426   667.4  35    582.4  0.810    10.5    1.0 
FRB 2427   523.9  35    438.9  0.399     9.7    3.0 
FRB 2428   111.3  35     26.3  0.009    12.8    2.0 
FRB 2429   610.3  35    525.3  0.691    11.3    2.0 
FRB 2430   210.1  35    125.1  0.018    15.7    3.0 
FRB 2431   468.8  35    383.8  0.090    30.4    2.0 
FRB 2432   767.9  35    682.9  0.666    12.2    2.0 
FRB 2433   429.6  35    344.6  0.361    17.9    2.0 
FRB 2434   269.3  35    184.3  0.185    13.6    2.0 
FRB 2435   664.9  35    579.9  0.782    10.4    2.0 
FRB 2436   391.9  35    306.9  0.348    18.5    3.0 
FRB 2437   732.3  35    647.3  0.577    27.2    1.0 
FRB 2438   177.7  35     92.7  0.027    12.3    3.0 
FRB 2439   660.9  35    575.9  0.519    10.2    3.0 
FRB 2440   308.6  35    223.6  0.251    28.5    1.0 
FRB 2441   390.3  35    305.3  0.502    30.2    2.0 
FRB 2442   778.4  35    693.4  0.705    32.5    1.0 
FRB 2443   349.9  35    264.9  0.162    10.3    3.0 
FRB 2444   873.8  35    788.8  0.911    11.7    4.0 
FRB 2445   450.0  35    365.0  0.432    19.6    3.0 
FRB 2446   759.8  35    674.8  0.226    15.7    2.0 
FRB 2447   582.8  35    497.8  0.722    10.5    2.0 
FRB 2448   323.7  35    238.7  0.125    12.6    3.0 
FRB 2449   713.9  35    628.9  0.829    10.6    0.0 
FRB 2450   362.0  35    277.0  0.163    28.4    2.0 
FRB 2451   715.6  35    630.6  0.049    13.9    5.0 
FRB 2452   250.0  35    165.0  0.088    12.6    2.0 
FRB 2453  2125.7  35   2040.7  2.026    12.2    1.0 
FRB 2454  1373.6  35   1288.6  1.300    15.0    3.0 
FRB 2455   751.7  35    666.7  0.451    18.8    2.0 
FRB 2456   547.0  35    462.0  0.368    12.7    1.0 
FRB 2457   309.6  35    224.6  0.217    14.1    2.0 
FRB 2458   678.2  35    593.2  0.527    11.5    2.0 
FRB 2459  1507.2  35   1422.2  1.760    10.6    2.0 
FRB 2460   441.2  35    356.2  0.108    10.0    4.0 
FRB 2461   519.3  35    434.3  0.390    33.1    1.0 
FRB 2462  1297.9  35   1212.9  1.191    10.4    4.0 
FRB 2463   423.3  35    338.3  0.332   259.2    2.0 
FRB 2464   448.2  35    363.2  0.322    12.2    0.0 
FRB 2465   873.3  35    788.3  0.296    26.8    3.0 
FRB 2466   379.3  35    294.3  0.317    15.5    2.0 
FRB 2467   556.9  35    471.9  0.130    15.1    2.0 
FRB 2468   693.2  35    608.2  0.661    11.8    3.0 
FRB 2469   441.5  35    356.5  0.515    48.1    3.0 
FRB 2470   890.3  35    805.3  0.975    12.6    2.0 
FRB 2471   322.1  35    237.1  0.010    17.0    2.0 
FRB 2472   442.6  35    357.6  0.447   100.8    2.0 
FRB 2473   306.0  35    221.0  0.055   160.0    2.0 
FRB 2474  1004.1  35    919.1  1.181     9.6    2.0 
FRB 2475   624.8  35    539.8  0.386    30.8    0.0 
FRB 2476   262.6  35    177.6  0.001    25.5    4.0 
FRB 2477  1099.6  35   1014.6  0.174    12.2    4.0 
FRB 2478   388.4  35    303.4  0.173    15.8    2.0 
FRB 2479   454.7  35    369.7  0.226    21.5    2.0 
FRB 2480   160.6  35     75.6  0.098    25.6    1.0 
FRB 2481   346.6  35    261.6  0.126    10.9    2.0 
FRB 2482   672.8  35    587.8  0.730    10.8    0.0 
FRB 2483  1008.9  35    923.9  1.182    11.5    2.0 
FRB 2484   410.4  35    325.4  0.356    28.2    2.0 
FRB 2485   518.0  35    433.0  0.191    10.9    3.0 
FRB 2486  1317.1  35   1232.1  0.452    12.6    1.0 
FRB 2487   385.9  35    300.9  0.282    13.0    3.0 
FRB 2488   325.7  35    240.7  0.340    12.1    1.0 
FRB 2489  1082.2  35    997.2  0.451    13.1    4.0 
FRB 2490   437.6  35    352.6  0.026    14.3    5.0 
FRB 2491   296.8  35    211.8  0.137   115.1    3.0 
FRB 2492   615.6  35    530.6  0.745     9.7    2.0 
FRB 2493   920.1  35    835.1  0.446    78.1    2.0 
FRB 2494   347.1  35    262.1  0.040    27.6    2.0 
FRB 2495   430.2  35    345.2  0.174    18.7    4.0 
FRB 2496  2306.8  35   2221.8  1.003    12.6    2.0 
FRB 2497   319.0  35    234.0  0.101    24.7    2.0 
FRB 2498   658.4  35    573.4  0.229    12.4    3.0 
FRB 2499   338.5  35    253.5  0.113    30.1    2.0 
FRB 2500   182.0  35     97.0  0.052    51.6    3.0 
FRB 2501   547.8  35    462.8  0.392    17.2    3.0 
FRB 2502   163.2  35     78.2  0.004    18.2    2.0 
FRB 2503   957.2  35    872.2  0.117    25.6    3.0 
FRB 2504   651.8  35    566.8  0.688    11.4    3.0 
FRB 2505  1588.5  35   1503.5  0.603    10.8    2.0 
FRB 2506   763.5  35    678.5  0.296    10.4    2.0 
FRB 2507   865.7  35    780.7  0.985    14.2    1.0 
FRB 2508   257.7  35    172.7  0.199    25.7    2.0 
FRB 2509   709.8  35    624.8  0.188    15.8    2.0 
FRB 2510   333.9  35    248.9  0.266     9.9    2.0 
FRB 2511   642.3  35    557.3  0.570    10.0    3.0 
FRB 2512   558.4  35    473.4  0.556    26.2    2.0 
FRB 2513   287.5  35    202.5  0.164    25.3    3.0 
FRB 2514  1076.3  35    991.3  1.335    19.7    2.0 
FRB 2515   252.8  35    167.8  0.099    10.8    2.0 
FRB 2516   689.7  35    604.7  0.261    11.4    3.0 
FRB 2517   435.4  35    350.4  0.036    27.5    3.0 
FRB 2518   774.1  35    689.1  0.283    91.1    1.0 
FRB 2519   542.9  35    457.9  0.612    21.0    3.0 
FRB 2520   614.0  35    529.0  0.523    69.7    1.0 
FRB 2521   484.1  35    399.1  0.113    18.9    2.0 
FRB 2522   237.2  35    152.2  0.242    10.6    0.0 
FRB 2523   506.1  35    421.1  0.192    24.0    2.0 
FRB 2524   231.7  35    146.7  0.023    20.0    2.0 
FRB 2525   951.0  35    866.0  1.056    12.6    2.0 
FRB 2526   161.2  35     76.2  0.053    10.9    4.0 
FRB 2527   303.0  35    218.0  0.173    14.3    2.0 
FRB 2528   306.7  35    221.7  0.185    13.2    3.0 
FRB 2529   429.6  35    344.6  0.100    13.3    2.0 
FRB 2530   819.5  35    734.5  0.731    10.2    2.0 
FRB 2531   794.9  35    709.9  0.770    25.6    2.0 
FRB 2532   614.5  35    529.5  0.569    15.0    2.0 
FRB 2533   311.5  35    226.5  0.224    14.6    3.0 
FRB 2534   721.0  35    636.0  0.456    29.1    3.0 
FRB 2535   273.6  35    188.6  0.124    13.9    2.0 
FRB 2536   548.7  35    463.7  0.482    25.6    2.0 
FRB 2537   441.9  35    356.9  0.408    12.0    3.0 
FRB 2538   468.6  35    383.6  0.481     9.8    4.0 
FRB 2539   440.2  35    355.2  0.354    58.7    4.0 
FRB 2540   246.4  35    161.4  0.149   330.6    3.0 
FRB 2541   479.3  35    394.3  0.391    12.4    3.0 
FRB 2542   317.2  35    232.2  0.264    35.5    1.0 
FRB 2543   433.7  35    348.7  0.409    13.5    1.0 
FRB 2544   267.9  35    182.9  0.184    15.1    1.0 
FRB 2545   624.4  35    539.4  0.544    12.6    2.0 
FRB 2546   328.3  35    243.3  0.345    16.2    0.0 
FRB 2547   252.1  35    167.1  0.006    84.9    3.0 
FRB 2548   784.5  35    699.5  0.746    13.2    1.0 
FRB 2549   126.9  35     41.9  0.026    34.5    1.0 
FRB 2550   246.2  35    161.2  0.049    14.4    1.0 
FRB 2551  1654.4  35   1569.4  0.292    84.2    3.0 
FRB 2552   727.3  35    642.3  0.633     9.8    1.0 
FRB 2553   657.7  35    572.7  0.763    13.0    3.0 
FRB 2554   668.0  35    583.0  0.487    43.3    2.0 
FRB 2555   594.8  35    509.8  0.484    15.9    0.0 
FRB 2556   484.4  35    399.4  0.528    11.6    1.0 
FRB 2557   280.9  35    195.9  0.244   255.1    3.0 
FRB 2558   565.3  35    480.3  0.379    14.3    4.0 
FRB 2559   428.5  35    343.5  0.525    17.6    2.0 
FRB 2560   711.2  35    626.2  0.777    14.0    2.0 
FRB 2561   312.6  35    227.6  0.128    13.5    2.0 
FRB 2562   642.4  35    557.4  0.733    35.1    1.0 
FRB 2563   702.3  35    617.3  0.201     9.8    3.0 
FRB 2564  1182.1  35   1097.1  1.017    10.2    1.0 
FRB 2565   493.3  35    408.3  0.428     9.8    2.0 
FRB 2566   303.0  35    218.0  0.069   163.1    1.0 
FRB 2567   621.9  35    536.9  0.060    19.6    0.0 
FRB 2568  1326.1  35   1241.1  0.067    25.8    3.0 
FRB 2569   838.8  35    753.8  0.935    12.1    3.0 
FRB 2570   661.0  35    576.0  0.001    75.8    2.0 
FRB 2571   347.2  35    262.2  0.258    12.9    2.0 
FRB 2572   577.7  35    492.7  0.445    29.3    4.0 
FRB 2573   555.0  35    470.0  0.422    11.7    3.0 
FRB 2574   323.3  35    238.3  0.120    12.4    3.0 
FRB 2575   484.3  35    399.3  0.334    38.0    0.0 
FRB 2576   438.1  35    353.1  0.130    28.9    2.0 
FRB 2577   387.5  35    302.5  0.101    10.4    2.0 
FRB 2578   759.7  35    674.7  0.785     9.9    4.0 
FRB 2579  1443.1  35   1358.1  1.879    12.7    3.0 
FRB 2580   759.6  35    674.6  0.671    14.4    1.0 
FRB 2581   777.8  35    692.8  1.019    10.1    3.0 
FRB 2582   209.8  35    124.8  0.054    25.1    1.0 
FRB 2583   337.8  35    252.8  0.170    12.1    4.0 
FRB 2584  1083.7  35    998.7  0.007    54.3    2.0 
FRB 2585   226.8  35    141.8  0.225    27.7    2.0 
FRB 2586   510.2  35    425.2  0.118    11.5    1.0 
FRB 2587   435.1  35    350.1  0.449    11.0    1.0 
FRB 2588   217.6  35    132.6  0.032     9.6    3.0 
FRB 2589   171.5  35     86.5  0.089    13.4    1.0 
FRB 2590   514.9  35    429.9  0.359    18.4    2.0 
FRB 2591   890.1  35    805.1  1.004    13.1    4.0 
FRB 2592   183.4  35     98.4  0.043     9.5    2.0 
FRB 2593   774.6  35    689.6  0.850    18.7    2.0 
FRB 2594   863.1  35    778.1  0.863    25.1    3.0 
FRB 2595   481.1  35    396.1  0.409    18.6    3.0 
FRB 2596  1097.1  35   1012.1  1.157    11.0    3.0 
FRB 2597   480.0  35    395.0  0.372    10.5    3.0 
FRB 2598   275.2  35    190.2  0.133    14.7    3.0 
FRB 2599  1187.0  35   1102.0  0.025    12.1    3.0 
FRB 2600   781.0  35    696.0  0.336    10.2    1.0 
FRB 2601   467.1  35    382.1  0.173    23.8    3.0 
FRB 2602   497.7  35    412.7  0.124    16.1    0.0 
FRB 2603   625.9  35    540.9  0.704    31.9    3.0 
FRB 2604   263.8  35    178.8  0.292    37.7    2.0 
FRB 2605   464.1  35    379.1  0.378    22.7    3.0 
FRB 2606   401.6  35    316.6  0.267    18.6    2.0 
FRB 2607   699.8  35    614.8  0.926    10.0    1.0 
FRB 2608   489.1  35    404.1  0.407   100.8    3.0 
FRB 2609   527.4  35    442.4  0.502    25.8    1.0 
FRB 2610   236.5  35    151.5  0.208    21.8    4.0 
FRB 2611   358.9  35    273.9  0.361    18.0    3.0 
FRB 2612   615.6  35    530.6  0.221    11.1    2.0 
FRB 2613   735.5  35    650.5  0.278    10.9    2.0 
FRB 2614   273.9  35    188.9  0.073    19.5    5.0 
FRB 2615   310.2  35    225.2  0.222    43.6    3.0 
FRB 2616   304.2  35    219.2  0.240    16.8    2.0 
FRB 2617   334.3  35    249.3  0.293    37.8    3.0 
FRB 2618   415.6  35    330.6  0.101    54.2    1.0 
FRB 2619  1087.5  35   1002.5  0.873    12.4    1.0 
FRB 2620   295.6  35    210.6  0.009    29.6    2.0 
FRB 2621   319.2  35    234.2  0.201    23.2    3.0 
FRB 2622   429.3  35    344.3  0.286     9.6    1.0 
FRB 2623   718.9  35    633.9  0.705    16.3    3.0 
FRB 2624   307.1  35    222.1  0.116    13.5    3.0 
FRB 2625   270.8  35    185.8  0.053    15.1    1.0 
FRB 2626   317.8  35    232.8  0.022    10.8    3.0 
FRB 2627   360.7  35    275.7  0.159    65.7    0.0 
FRB 2628   219.3  35    134.3  0.082    25.6    2.0 
FRB 2629   623.6  35    538.6  0.755    21.0    1.0 
FRB 2630   865.3  35    780.3  0.892    16.5    3.0 
FRB 2631   484.6  35    399.6  0.591    13.8    2.0 
FRB 2632   243.3  35    158.3  0.146    11.7    2.0 
FRB 2633   657.0  35    572.0  0.617    79.2    2.0 
FRB 2634   712.8  35    627.8  0.652    17.6    1.0 
FRB 2635  1073.8  35    988.8  1.015    16.3    2.0 
FRB 2636   585.0  35    500.0  0.371    13.7    3.0 
FRB 2637   947.9  35    862.9  0.809    10.1    1.0 
FRB 2638   991.1  35    906.1  0.019    42.9    3.0 
FRB 2639   698.0  35    613.0  0.746    14.3    2.0 
FRB 2640   195.2  35    110.2  0.120    10.2    4.0 
FRB 2641   131.6  35     46.6  0.012    11.3    4.0 
FRB 2642   526.0  35    441.0  0.132    13.7    2.0 
FRB 2643   530.6  35    445.6  0.541    11.3    3.0 
FRB 2644   430.0  35    345.0  0.300    13.1    1.0 
FRB 2645   896.7  35    811.7  0.688    11.7    2.0 
FRB 2646   152.1  35     67.1  0.035    14.0    6.0 
FRB 2647   321.6  35    236.6  0.223    19.8    3.0 
FRB 2648   130.6  35     45.6  0.016    35.9    3.0 
FRB 2649   661.5  35    576.5  0.834     9.9    2.0 
FRB 2650   779.3  35    694.3  0.271    11.4    5.0 
FRB 2651  1415.6  35   1330.6  1.166    14.1    3.0 
FRB 2652   476.8  35    391.8  0.650     9.7    2.0 
FRB 2653   995.7  35    910.7  1.170     9.8    4.0 
FRB 2654   447.7  35    362.7  0.409    10.2    4.0 
FRB 2655   448.9  35    363.9  0.474    15.2    1.0 
FRB 2656   383.9  35    298.9  0.261    25.8    0.0 
FRB 2657   575.3  35    490.3  0.796    52.4    2.0 
FRB 2658   252.4  35    167.4  0.215    13.7    1.0 
FRB 2659   432.1  35    347.1  0.099   1445.2    3.0 
FRB 2660   674.8  35    589.8  0.705    21.0    1.0 
FRB 2661   679.6  35    594.6  0.575    22.2    2.0 
FRB 2662   661.7  35    576.7  0.732    21.6    0.0 
FRB 2663   444.8  35    359.8  0.321    18.3    2.0 
FRB 2664  1736.3  35   1651.3  1.470     9.8    4.0 
FRB 2665   833.6  35    748.6  0.945    32.3    3.0 
FRB 2666   883.4  35    798.4  0.443    17.4    4.0 
FRB 2667   723.1  35    638.1  0.791    19.9    2.0 
FRB 2668   658.2  35    573.2  0.664    16.6    2.0 
FRB 2669   946.8  35    861.8  0.381    96.3    1.0 
FRB 2670   900.5  35    815.5  0.876    15.4    2.0 
FRB 2671   666.4  35    581.4  0.329    15.1    3.0 
FRB 2672  1569.7  35   1484.7  1.364    14.2    4.0 
FRB 2673   348.3  35    263.3  0.313    67.7    1.0 
FRB 2674   512.1  35    427.1  0.227    11.0    1.0 
FRB 2675   251.5  35    166.5  0.050    16.0    1.0 
FRB 2676   256.3  35    171.3  0.233    47.6    2.0 
FRB 2677   226.0  35    141.0  0.043    16.9    1.0 
FRB 2678  1055.0  35    970.0  1.443    13.8    3.0 
FRB 2679   299.9  35    214.9  0.063    10.4    3.0 
FRB 2680   301.0  35    216.0  0.207    11.3    2.0 
FRB 2681   765.7  35    680.7  0.074    13.7    2.0 
FRB 2682   482.6  35    397.6  0.172   219.9    0.0 
FRB 2683  1381.8  35   1296.8  1.493    11.6    2.0 
FRB 2684  1364.6  35   1279.6  1.530     9.7    2.0 
FRB 2685   339.4  35    254.4  0.085    30.7    1.0 
FRB 2686   310.8  35    225.8  0.321    13.3    3.0 
FRB 2687   230.0  35    145.0  0.184    14.3    5.0 
FRB 2688  1091.6  35   1006.6  0.144    11.6    3.0 
FRB 2689   719.0  35    634.0  0.003    21.0    5.0 
FRB 2690   638.6  35    553.6  0.590    10.3    3.0 
FRB 2691   227.5  35    142.5  0.188    26.7    1.0 
FRB 2692  1063.5  35    978.5  0.714    17.2    4.0 
FRB 2693   679.3  35    594.3  0.551    11.3    3.0 
FRB 2694   385.3  35    300.3  0.148    29.2    3.0 
FRB 2695   729.4  35    644.4  0.221     9.9    1.0 
FRB 2696   326.5  35    241.5  0.235     9.6    1.0 
FRB 2697   529.7  35    444.7  0.529     9.7    2.0 
FRB 2698   824.3  35    739.3  0.988    14.8    4.0 
FRB 2699  1350.4  35   1265.4  1.052    10.8    3.0 
FRB 2700   322.1  35    237.1  0.284    15.7    4.0 
FRB 2701   390.8  35    305.8  0.107    12.0    2.0 
FRB 2702   541.7  35    456.7  0.468    14.8    2.0 
FRB 2703   279.5  35    194.5  0.216    18.0    5.0 
FRB 2704  1065.8  35    980.8  0.700    10.5    3.0 
FRB 2705   343.2  35    258.2  0.332    20.6    2.0 
FRB 2706   426.2  35    341.2  0.272    53.5    2.0 
FRB 2707   231.4  35    146.4  0.035    57.2    3.0 
FRB 2708   462.8  35    377.8  0.282    10.3    3.0 
FRB 2709   354.4  35    269.4  0.037    23.5    4.0 
FRB 2710   355.6  35    270.6  0.262    18.5    3.0 
FRB 2711   644.9  35    559.9  0.411    29.4    2.0 
FRB 2712   907.5  35    822.5  0.287    11.2    3.0 
FRB 2713   868.3  35    783.3  0.988    16.2    1.0 
FRB 2714   382.4  35    297.4  0.169    17.8    3.0 
FRB 2715  3069.5  35   2984.5  0.113    19.1    4.0 
FRB 2716   923.4  35    838.4  0.926    16.2    2.0 
FRB 2717   264.3  35    179.3  0.020    62.1    2.0 
FRB 2718   545.9  35    460.9  0.309   400.2    2.0 
FRB 2719   529.8  35    444.8  0.177    21.9    0.0 
FRB 2720   699.0  35    614.0  0.616    59.8    4.0 
FRB 2721   528.6  35    443.6  0.597    11.4    3.0 
FRB 2722   923.8  35    838.8  0.627    11.4    2.0 
