BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 1000
NORM_FRB 1000
TOBS 966.5 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 966   325.8  35    240.8  0.002    11.9    2.0
FRB 967   462.9  35    377.9  0.548    10.5    2.0
FRB 968   624.0  35    539.0  0.478    15.3    2.0
FRB 969   993.9  35    908.9  1.146    19.0    3.0
FRB 970   615.1  35    530.1  0.832    13.7    3.0
FRB 971  1511.6  35   1426.6  0.538    15.9    4.0
FRB 972   382.9  35    297.9  0.192    10.0    3.0
FRB 973   905.6  35    820.6  0.778    26.2    0.0
FRB 974   467.2  35    382.2  0.328    26.7    0.0
FRB 975  1040.3  35    955.3  0.702    20.1    1.0
FRB 976   661.5  35    576.5  0.303    18.8    2.0
FRB 977   334.3  35    249.3  0.283    10.3    0.0
FRB 978   177.8  35     92.8  0.150    10.0    1.0
FRB 979   141.4  35     56.4  0.110    13.2    1.0
FRB 980   942.8  35    857.8  1.199    15.9    3.0
FRB 981   749.0  35    664.0  0.797    19.8    3.0
FRB 982   661.7  35    576.7  0.659    11.2    4.0
FRB 983   191.6  35    106.6  0.182    54.0    2.0
FRB 984   454.9  35    369.9  0.567    12.8    3.0
FRB 985   361.8  35    276.8  0.078   962.1    2.0
FRB 986   443.8  35    358.8  0.002   793.7    2.0
FRB 987   702.2  35    617.2  0.725    14.9    3.0
FRB 988   687.6  35    602.6  0.829    85.9    3.0
FRB 989  1600.6  35   1515.6  0.310    13.7    1.0
FRB 990   249.9  35    164.9  0.222    10.9    2.0
FRB 991   724.5  35    639.5  0.936    10.9    1.0
FRB 992   388.9  35    303.9  0.320     9.7    4.0
FRB 993   388.0  35    303.0  0.398    19.8    2.0
FRB 994   247.6  35    162.6  0.212    11.1    2.0
FRB 995   261.0  35    176.0  0.219    10.0    2.0
FRB 996   299.4  35    214.4  0.367    14.9    3.0
FRB 997   648.3  35    563.3  0.820    14.4    1.0
FRB 998   591.9  35    506.9  0.218    12.4    2.0
FRB 999   880.4  35    795.4  0.995    11.8    2.0
