BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 1000
NORM_FRB 1000
TOBS 966.5 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 964  1146.7  35   1061.7  -1.000    26.4    2.0
FRB 965   334.1  35    249.1  0.094    20.1    2.0
FRB 966   365.6  35    280.6  0.252    11.3    3.0
FRB 967  1063.5  35    978.5  1.293    10.1    2.0
FRB 968   339.7  35    254.7  0.007    48.6    3.0
FRB 969   428.7  35    343.7  0.449    14.0    2.0
FRB 970   187.7  35    102.7  0.028     9.7    2.0
FRB 971   404.2  35    319.2  0.297    18.9    1.0
FRB 972   249.1  35    164.1  0.135    10.2    3.0
FRB 973   381.6  35    296.6  0.429    28.1    4.0
FRB 974   810.0  35    725.0  0.990    29.7    2.0
FRB 975   279.6  35    194.6  0.328    13.0    1.0
FRB 976   891.6  35    806.6  1.121    12.1    1.0
FRB 977  1143.4  35   1058.4  -1.000    23.9    3.0
FRB 978  1016.6  35    931.6  0.830    14.8    1.0
FRB 979   277.3  35    192.3  0.154    29.4    3.0
FRB 980   312.6  35    227.6  0.219    17.7    2.0
FRB 981   456.9  35    371.9  0.183    23.1    1.0
FRB 982   620.6  35    535.6  0.167    17.2    0.0
FRB 983   213.4  35    128.4  0.119    17.2    2.0
FRB 984   338.3  35    253.3  0.093    12.0    3.0
FRB 985   408.7  35    323.7  0.283    17.5    1.0
FRB 986  1251.4  35   1166.4  -1.000     9.6    2.0
FRB 987   751.7  35    666.7  0.864    15.2    2.0
FRB 988   545.9  35    460.9  0.772    23.8    2.0
FRB 989   461.0  35    376.0  0.302    10.2    3.0
FRB 990   313.8  35    228.8  0.209    12.2    4.0
FRB 991  1376.1  35   1291.1  -1.000    12.8    2.0
FRB 992   804.4  35    719.4  1.024    27.0    2.0
FRB 993   622.9  35    537.9  0.538    22.5    2.0
FRB 994   722.9  35    637.9  0.524    15.0    4.0
FRB 995   624.8  35    539.8  0.479    20.6    2.0
FRB 996   189.7  35    104.7  0.027    11.4    5.0
FRB 997   568.6  35    483.6  0.464    60.7    1.0
FRB 998   692.9  35    607.9  0.473    18.0    3.0
FRB 999   481.1  35    396.1  0.427    11.4    3.0
